timestamp,acc_X (m/s^2),acc_X (m/s^2).1,acc_X (m/s^2).2,bar_X (hPa),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),prox_Distance (cm),mag_X (µT),mag_Y (µT),mag_Z (µT),loc_Latitude (°),loc_Longitude (°),loc_Height (m),loc_Velocity (m/s),loc_Direction (°),loc_Horizontal Accuracy (m),loc_Vertical Accuracy (°)
2023-06-09 09:27:07.499236959,-8.334600854175365,-8.334600854175365,-8.334600854175365,,-0.00016903526978451853,-4.189320827940151e-05,-0.00031130063799998333,-0.0065657732111965355,,11.902646393039245,16.41994810203448,-16.973887377313275,,,,,,,
2023-06-09 09:27:07.999236959,-8.33480169432304,-8.33480169432304,-8.33480169432304,,-0.00017799116657578784,-2.1624950399218385e-05,-0.00033982787290304586,-0.006785706571081124,,11.89144579762773,16.432525215860924,-16.989561693604507,,,,,,,
2023-06-09 09:27:08.499236959,-8.334872675473608,-8.334872675473608,-8.334872675473608,,-0.00019936423691643986,1.959215553562919e-05,-0.0003654681464344522,-0.006906403643340884,,11.877644349253499,16.45555147664601,-17.017272581687564,,,,,,,
2023-06-09 09:27:08.999236959,-8.334683011883536,-8.334683011883536,-8.334683011883536,,-0.00019401968513367584,2.823549230547969e-05,-0.00035401830975960376,-0.006845175121445012,,11.861306195984618,16.4720749628157,-17.035521969119376,,,,,,,
2023-06-09 09:27:09.499236959,-8.334797822575819,-8.334797822575819,-8.334797822575819,,-0.0001840351383507794,1.2718554675284147e-05,-0.00031632253220533564,-0.006923563254494642,,11.853379408794199,16.47112885176696,-17.053090132123128,,,,,,,
2023-06-09 09:27:09.999236959,-8.334878616391682,-8.334878616391682,-8.334878616391682,,-0.00013308240628476088,-1.4036731242642988e-05,-0.0003060063561655411,-0.006949633224688936,,11.856276551083198,16.46784890957491,-17.056244186719194,,,,,,,
2023-06-09 09:27:10.499236959,-8.334891260486716,-8.334891260486716,-8.334891260486716,,-0.00015123477626205847,2.1418263627255948e-06,-0.00036778721180714074,-0.007008105647879523,,11.853080540400518,16.458805854200357,-17.055758759227178,,,,,,,
2023-06-09 09:27:10.999236959,-8.334835246493165,-8.334835246493165,-8.334835246493165,,-0.00011397876698536577,-3.729794143041762e-05,-0.000408868692038474,-0.00710910107211473,,11.854842867306909,16.454951903814464,-17.05182203330494,,,,,,,
2023-06-09 09:27:11.499236959,-8.334653157224931,-8.334653157224931,-8.334653157224931,,-8.845270212940967e-05,-7.882230061840257e-05,-0.00046411776281265473,-0.007260394026359229,,11.865005551883991,16.462500339850017,-17.055986646733196,,,,,,,
2023-06-09 09:27:11.999236959,-8.334263315753189,-8.334263315753189,-8.334263315753189,,-0.00012749150266037456,-0.00010204881438910778,-0.00043172599332136087,-0.007205215939301211,,11.877407631769472,16.473479931650573,-17.04164682119477,,,,,,,
2023-06-09 09:27:12.499236959,-8.334346141912766,-8.334346141912766,-8.334346141912766,,-0.0001509248911076169,-2.925081303772374e-05,-0.00035211435558960306,-0.007346581096022434,,11.8984866071919,16.481797873056184,-17.03599181943582,,,,,,,
2023-06-09 09:27:12.999236959,-8.33444947582162,-8.33444947582162,-8.33444947582162,,-0.00016243416458327695,1.1845330030247887e-05,-0.0003532453741494536,-0.007397762208548902,,11.928533355413519,16.490425270967414,-17.038753550320454,,,,,,,
2023-06-09 09:27:13.499236959,-8.334516889692635,-8.334516889692635,-8.334516889692635,,-0.00013508813113218465,5.336465362268432e-05,-0.0004051762833477495,-0.007378681368684958,,11.961697185476488,16.499682811895386,-17.051895076597134,,,,,,,
2023-06-09 09:27:13.999236959,-8.334704502511345,-8.334704502511345,-8.334704502511345,,-0.0001525683044092912,7.511943015333034e-05,-0.00045965930456158506,-0.007461728424132452,,11.990474597989069,16.502041640424665,-17.051045812690386,,,,,,,
2023-06-09 09:27:14.499236959,-8.33474248745319,-8.33474248745319,-8.33474248745319,,-0.00011068479092630687,7.493102716118939e-05,-0.00044807484716423917,-0.007448676787754191,,12.007659924900555,16.510765521656406,-17.04891643305268,,,,,,,
2023-06-09 09:27:14.999236959,-8.334782535470353,-8.334782535470353,-8.334782535470353,,-0.00013100128231243325,6.530385220889336e-05,-0.0004039937217095172,-0.007394885493398149,,12.005205591302095,16.51852710619379,-17.03840400800024,,,,,,,
2023-06-09 09:27:15.499236959,-8.335201376282551,-8.335201376282551,-8.335201376282551,,-0.00015176199322400297,7.524424300588668e-05,-0.00033474562423934685,-0.007526727465168922,,11.999748899973847,16.528705213710555,-17.045336872607823,,,,,,,
2023-06-09 09:27:15.999236959,-8.335426870837006,-8.335426870837006,-8.335426870837006,,-0.00012910900471233298,8.411576706365667e-05,-0.0003448509800926973,-0.007481421458711787,,11.989141955662983,16.539815518638374,-17.06003090245619,,,,,,,
2023-06-09 09:27:16.499236959,-8.33547994842222,-8.33547994842222,-8.33547994842222,,-0.00011522675708359041,8.145296416338056e-05,-0.00040020958734714103,-0.007335889665133673,,11.980382346232144,16.53930038678297,-17.07965654137371,,,,,,,
2023-06-09 09:27:16.999236959,-8.335553450355656,-8.335553450355656,-8.335553450355656,,-0.00013198290720084689,0.0001031840880379625,-0.0004109566141403589,-0.007312166697667527,,11.969595675144518,16.540174857825864,-17.088373093868597,,,,,,,
2023-06-09 09:27:17.499236959,-8.335233802146657,-8.335233802146657,-8.335233802146657,,-0.00017639408209258806,0.00010821006408114069,-0.0004698841581567926,-0.007004252810275734,,11.965931983691345,16.541692760751342,-17.093106200730343,,,,,,,
2023-06-09 09:27:17.999236959,-8.335313823828324,-8.335313823828324,-8.335313823828324,,-0.00018369554911688802,8.589612729919293e-05,-0.0004218265525560656,-0.0071421460288384545,,11.952141651487306,16.543230159471957,-17.089856997085125,,,,,,,
2023-06-09 09:27:18.499236959,-8.335450647206823,-8.335450647206823,-8.335450647206823,,-0.00013892598695429474,7.869652347136449e-05,-0.0003252746584371451,-0.007098362179114002,,11.955073516311996,16.538238096139768,-17.08807048290842,,,,,,,
2023-06-09 09:27:18.999236959,-8.335518444726006,-8.335518444726006,-8.335518444726006,,-0.00011706105951013096,8.18981377144925e-05,-0.00031056803898555914,-0.00688507517420575,,11.965400576887886,16.528999804581556,-17.086575445502557,,,,,,,
2023-06-09 09:27:19.499236959,-8.335768440758965,-8.335768440758965,-8.335768440758965,,-0.00012658129081837246,0.00011522459180171291,-0.00035239277289790164,-0.00684892457552572,,11.964367045780016,16.526096964932478,-17.081063127352834,,,,,,,
2023-06-09 09:27:19.999236959,-8.33569169230382,-8.33569169230382,-8.33569169230382,,-0.00011934240393671118,0.00010391812987019457,-0.0003357883921769343,-0.0065558098009616626,,11.964121741710146,16.52099730317665,-17.08079652627839,,,,,,,
2023-06-09 09:27:20.499236959,-8.335605947795058,-8.335605947795058,-8.335605947795058,,-0.00012709151644194104,7.603917410029568e-05,-0.0003888069034733804,-0.006335630202801571,,11.964315297491293,16.507852718478485,-17.10840999277179,,,,,,,
2023-06-09 09:27:20.999236959,-8.3354909570618,-8.3354909570618,-8.3354909570618,,-7.850277613435497e-05,3.888404725303836e-05,-0.0003337227945423445,-0.0061981509466113366,,11.967820586261567,16.496920743248168,-17.12694069150237,,,,,,,
