timestamp,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),lin_acc_Y (m/s^2),lin_acc_Z (m/s^2),mag_X (µT),mag_Y (µT),mag_Z (µT),label
2023-06-09 09:30:16.999236959,-9.345780364977678,0.05529477627971285,2.8023873532757158,-0.008621011390875462,-0.002077429394632528,-0.0069750776286657615,0.01457090400269303,-0.004515814321029646,0.010010486539679413,14.367544152805936,14.031553779197974,-12.964821884144705,laying
2023-06-09 09:30:17.499236959,-9.334168346341905,-0.0013290155464310838,2.7923715305944894,-0.011641356507278388,-0.0022149501121948123,-0.00902635934109874,0.013702484319438659,-0.0041528171432548425,0.009148911023503892,14.374293005696526,14.072512976133106,-12.885496706739952,laying
2023-06-09 09:30:17.999236959,-9.316074749971694,-0.07778210300608088,2.787645185151144,-0.014239666551722876,-0.004550556501740618,-0.012177247079343749,0.013084500187228155,-0.004242610601046701,0.011194442919706608,14.386957279333231,14.129601752210961,-12.794325324146445,laying
2023-06-09 09:30:18.499236959,-9.27847278418065,-0.1839122618504628,2.819144520330912,-0.013069346559863651,-0.01779294605427589,-0.021573233647045813,0.013098278330984469,-0.003162888635185229,0.00903802631026998,14.32341784772326,14.152314064149909,-12.772921846887579,laying
2023-06-09 09:30:18.999236959,-9.218223759957672,-0.33809686190669097,2.8946735913557724,-0.017243189531981395,-0.02771773483424514,-0.030716577485993126,0.013287002899781228,-0.0006626408419728794,0.005161259714671749,14.157266455945615,14.153250916023856,-12.840660865577474,laying
2023-06-09 09:30:19.499236959,-9.136176480934463,-0.5518923941855883,2.9998939286742097,-0.024992729133925282,-0.0377518087003937,-0.04192352085898895,0.012891943851692707,0.0010813589579681817,0.002765556438199495,13.930035269322536,14.17231376280018,-12.93648887420512,laying
2023-06-09 09:30:19.999236959,-9.025116559788696,-0.8413138675428987,3.1321630417980684,-0.034019999099786695,-0.047092103835153616,-0.05240359325682166,0.014124021356641462,0.0031356940026260605,-0.00010766566697080996,13.657893858011706,14.243321639436527,-13.055848567493275,laying
2023-06-09 09:30:20.499236959,-8.882187948561803,-1.139337092341207,3.3055939992717334,-0.03312157123692678,-0.05800533042631292,-0.04375169613639054,0.014564163845874362,-0.0022477075926274587,5.323117187800569e-05,13.413321272442047,14.269361631236524,-13.22982618331076,laying
2023-06-09 09:30:20.999236959,-8.711087599642067,-1.4047913273559889,3.4919836343059045,-0.03511725970798111,-0.07158368530296234,-0.03816536204844356,0.012747835940739798,-0.0017579514531319556,-0.0064090752128638144,13.266820722175419,14.178696213317034,-13.47718232326324,laying
2023-06-09 09:30:21.499236959,-8.494481620122542,-1.671691715676369,3.7115497037546654,-0.03644345436728555,-0.087952275897054,-0.03663573352374695,0.010287254163459212,-0.001456011749723647,-0.014614869338684012,13.199687399946331,13.944564113029255,-13.839602444502047,laying
